25	51	195	9	7
10	41	117	9	8
58	17	229	6	3
11	17	60	3	2
57	7	156	7	4
39	32	335	23	5
29	61	13	2	3
9	7	90	3	2
16	3	350	2	4
14	16	80	15	3
44	46	68	4	2
7	60	306	4	3
27	36	287	2	4
38	6	320	3	2
23	16	0	17	9
3	43	51	5	4
55	48	162	3	4
53	15	196	8	9
18	49	89	6	7
38	32	31	24	25
16	39	84	10	6
13	12	325	14	12
20	48	284	16	17
51	18	225	15	14
19	5	67	3	3
57	34	86	2	3
52	45	215	6	2
46	45	7	12	12
10	7	191	4	3
60	29	202	2	4
11	48	184	11	13
19	41	118	19	13
41	53	20	7	8
46	43	336	5	6
25	23	289	19	16
39	51	90	6	5
61	26	129	4	4
38	40	144	7	8
26	51	249	3	3
24	52	32	8	5
27	2	15	4	2
13	41	257	6	6
36	6	303	6	4
49	13	34	12	5
50	35	296	10	9
36	7	34	6	5
31	4	69	4	6
22	9	118	2	3
52	25	110	4	5
49	28	209	5	7
33	59	0	3	2
25	31	305	8	5
50	33	337	12	7
21	54	173	12	14
57	17	8	5	3
5	34	307	7	8
43	17	206	12	2
21	27	123	22	9
49	53	220	7	6
26	15	104	10	11
9	43	60	6	7
60	46	294	2	2
60	2	205	2	3
54	55	305	7	5
58	54	297	4	4
15	34	148	11	10
16	6	160	5	3
12	22	284	13	10
20	50	258	14	9
60	38	186	4	3
54	21	178	6	7
53	48	145	2	3
8	55	196	9	5
61	8	73	3	5
23	26	217	22	17
38	8	186	2	4
32	28	140	9	6
7	42	284	7	3
51	23	65	3	4
11	21	83	2	2
25	59	129	6	8
30	51	134	14	5
48	22	166	7	3
48	50	76	16	17
22	11	244	11	2
58	3	103	4	5
16	51	40	4	5
11	30	313	12	9
52	3	61	2	4
53	55	107	3	5
46	41	140	4	3
60	27	31	6	4
36	32	35	2	4
36	12	22	12	5
7	16	294	5	6
39	60	230	4	5
20	46	91	18	3
19	16	288	17	2
35	42	317	24	7
15	32	81	7	9
6	43	69	3	5
4	26	142	5	2
7	15	151	4	6
10	23	82	12	14
31	37	184	14	7
40	17	350	11	8
23	33	139	10	12
36	47	233	6	8
44	20	313	2	4
20	44	273	2	3
50	55	341	3	2
44	54	74	5	3
11	4	53	5	4
18	32	125	4	4
50	29	27	15	14
45	16	103	13	13
53	49	21	5	7
48	11	242	3	4
48	22	302	10	7
28	46	352	20	10
56	47	340	2	3
59	52	327	4	4
26	34	66	27	24
24	45	208	11	5
45	36	223	7	3
7	37	119	3	4
45	22	300	18	5
7	13	96	5	6
43	29	211	10	5
59	21	158	6	2
40	39	348	5	7
44	60	107	4	3
55	31	35	8	7
38	3	5	5	2
14	49	335	4	4
57	38	342	8	6
29	53	138	6	6
49	55	154	5	5
6	50	166	3	4
8	22	37	10	5
57	25	153	2	3
21	20	119	6	3
51	58	180	7	5
7	20	240	2	4
54	31	1	4	5
23	38	218	2	4
49	31	65	10	10
58	13	22	5	2
18	11	35	6	7
28	5	257	6	2
23	16	68	3	4
7	30	74	8	3
15	56	144	7	5
26	52	81	11	12
43	23	357	18	6
43	4	335	5	7
44	13	125	15	14
50	28	191	9	8
23	29	219	2	4
2	9	282	4	2
55	52	89	8	8
24	24	47	20	2
32	9	107	5	6
54	37	253	3	5
37	53	189	6	2
25	11	157	8	8
27	34	79	17	13
36	10	11	9	7
9	56	13	7	6
43	37	53	8	9
45	49	32	9	7
35	25	60	15	6
3	20	310	3	3
14	35	343	11	7
27	53	302	13	10
32	47	206	15	13
21	30	242	23	19
8	12	321	4	5
31	7	334	3	5
6	18	129	8	8
7	26	176	9	9
17	5	304	4	6
12	22	17	13	11
48	9	95	5	6
16	49	10	5	2
2	32	337	3	5
31	20	186	11	2
28	13	19	7	2
6	52	124	6	4
50	10	5	2	2
30	42	143	11	9
40	54	350	2	2
36	30	157	26	13
60	34	33	3	4
18	51	17	6	2
7	4	226	5	4
35	8	257	8	3
35	53	21	13	11
7	13	193	5	4
49	30	156	14	11
13	15	162	8	6
57	28	72	4	6
50	48	52	9	3
61	31	146	4	4
7	38	2	3	2
6	41	287	8	10
53	10	22	5	2
51	52	150	12	3
34	35	295	21	23
9	54	93	5	7
40	16	86	8	10
11	15	114	2	3
53	59	186	5	3
13	21	294	9	9
56	14	127	3	4
45	50	215	8	7
28	57	37	4	2
7	6	114	2	4
50	58	31	7	4
32	9	54	8	2
3	43	316	4	6
49	27	344	12	14
42	39	277	19	2
4	24	48	3	5
42	45	69	8	3
50	38	182	13	7
36	12	18	6	8
45	25	220	20	7
54	15	162	7	4
42	9	344	8	9
23	33	300	15	15
54	52	57	2	2
55	51	146	11	13
58	7	143	5	4
58	44	352	8	4
22	3	111	5	2
31	33	8	15	9
10	33	156	10	11
8	43	338	2	3
9	6	260	7	6
32	50	3	5	5
15	21	253	13	8
24	60	83	4	3
42	15	336	7	3
59	7	236	4	5
48	36	169	8	6
37	16	3	12	3
6	41	232	3	4
24	43	291	15	8
24	36	70	17	19
19	30	190	6	5
8	14	258	7	6
46	5	184	2	4
59	17	217	3	3
16	27	244	3	5
37	30	6	19	7
54	20	79	2	4
29	54	280	9	10
20	52	94	3	4
53	6	102	3	3
54	57	88	4	3
19	48	187	16	3
47	46	207	11	13
58	50	164	3	4
6	11	188	5	5
14	17	169	7	5
35	51	132	6	4
36	56	121	2	3
15	33	306	10	10
45	34	101	9	8
6	60	158	4	6
18	19	318	9	5
32	21	233	10	8
32	19	2	17	8
56	29	96	4	2
44	38	348	3	4
34	16	21	5	3
41	3	21	5	7
42	45	1	7	2
59	33	149	2	3
57	41	46	8	8
27	48	109	8	9
38	52	120	2	2
32	41	252	4	4
38	7	240	2	3
18	13	32	13	4
16	9	126	10	8
28	38	281	11	13
10	14	261	6	2
16	26	308	12	14
6	44	163	5	6
45	51	314	10	2
51	29	260	9	9
36	53	263	12	5
28	58	51	2	4
6	56	281	7	2
11	37	251	11	2
35	54	136	12	8
61	10	144	4	2
57	32	90	2	4
21	31	1	4	6
24	33	122	11	6
56	37	46	2	2
8	19	264	2	4
17	45	144	14	2
59	8	280	4	5
36	58	227	2	3
13	43	232	4	2
14	31	345	3	5
49	26	51	13	14
16	30	90	8	4
58	44	59	5	6
61	11	22	3	2
37	31	183	23	17
20	37	181	22	12
51	6	22	8	10
39	48	145	13	3
30	32	24	10	10
43	17	279	12	11
35	3	324	4	4
56	45	9	8	4
18	18	45	16	8
7	43	105	6	7
49	42	50	17	10
58	59	308	4	6
35	51	106	2	4
40	45	82	11	13
45	2	17	4	3
56	54	211	7	4
20	16	328	16	14
21	8	70	3	4
26	13	300	9	3
44	30	299	21	7
47	31	312	8	8
47	40	105	11	9
25	37	13	8	8
29	30	60	24	17
57	20	110	5	7
14	61	353	4	4
41	6	237	6	2
11	13	146	13	5
13	49	250	11	4
29	47	209	18	15
15	31	220	14	8
61	39	96	5	3
38	15	36	8	7
18	41	126	11	12
45	42	33	5	2
16	37	119	16	6
27	44	16	5	5
21	10	52	3	2
58	13	132	4	6
53	10	149	12	13
7	41	292	2	2
46	36	69	10	2
3	16	110	5	3
32	46	102	2	4
13	6	80	6	2
27	9	142	10	10
15	11	29	8	9
59	12	183	4	6
26	4	197	4	4
22	27	124	3	4
57	20	223	2	4
55	53	226	4	3
47	13	291	2	2
32	47	151	2	2
51	55	307	5	6
14	22	218	9	3
37	56	317	6	4
48	7	77	6	2
37	7	77	3	3
60	15	69	2	2
24	14	185	3	4
49	31	222	10	12
55	3	328	2	3
35	4	320	2	3
49	43	199	2	2
25	43	273	10	4
49	57	338	9	4
11	9	114	3	3
48	33	206	15	15
44	49	105	7	6
34	43	112	9	7
31	55	242	7	8
29	27	12	21	17
13	29	47	15	16
48	41	293	6	7
5	11	40	5	4
19	40	213	19	8
10	49	89	11	3
40	6	339	4	3
24	7	34	9	7
47	52	155	5	3
9	17	46	4	4
34	19	65	14	13
33	29	54	7	5
51	13	235	4	3
56	12	278	4	3
10	27	82	3	4
14	3	39	5	4
25	29	86	21	10
25	17	108	15	8
57	26	141	6	8
30	61	56	2	2
30	34	154	26	20
55	42	186	3	5
23	61	127	2	3
52	24	173	5	5
20	48	56	2	4
13	3	200	4	5
47	32	24	18	19
60	58	119	5	3
33	15	357	4	5
47	17	60	11	9
25	39	265	18	5
23	8	36	2	4
3	45	274	2	3
8	17	232	6	6
48	52	317	6	4
57	49	282	4	3
18	29	228	9	4
48	50	97	16	5
22	52	243	8	3
53	50	120	9	11
24	33	297	9	9
57	10	175	6	7
11	28	55	6	2
34	2	221	4	4
60	18	125	4	6
60	57	292	4	3
11	35	14	4	2
16	16	113	14	6
2	32	326	3	2
27	17	168	14	7
60	22	323	2	3
54	39	189	11	9
41	36	130	22	11
26	18	259	3	3
36	25	64	23	13
57	34	74	4	3
8	25	81	2	4
42	58	30	3	4
56	43	48	4	4
5	31	54	3	5
11	57	343	9	5
44	12	208	13	11
22	55	289	6	4
12	59	122	5	3
5	9	169	7	8
56	33	150	4	3
55	46	34	8	3
33	23	26	14	13
24	58	210	6	4
30	36	104	19	6
5	7	334	3	2
32	53	38	5	4
7	17	324	4	4
9	22	26	2	2
20	53	22	11	5
26	14	91	5	3
30	45	165	9	7
26	14	13	2	4
37	10	35	4	4
35	51	91	14	11
52	27	260	6	5
57	35	41	2	3
39	25	80	3	5
25	39	42	15	8
52	17	255	11	9
48	14	54	4	3
18	36	107	18	10
16	25	285	4	5
32	59	357	5	7
4	26	194	4	4
7	27	201	7	5
47	16	62	13	2
20	10	349	9	7
5	61	137	4	4
22	21	162	19	9
60	54	271	5	4
3	4	282	5	2
56	4	101	4	5
39	16	111	18	16
35	8	300	7	2
45	8	206	9	8
48	39	132	11	9
14	12	163	14	13
9	43	51	7	9
58	17	302	8	9
48	34	312	8	6
6	50	166	3	5
4	21	26	6	6
20	10	226	12	2
29	43	58	22	11
18	25	156	20	8
13	19	170	13	7
27	58	177	5	2
29	51	56	5	4
51	6	311	4	5
15	59	48	5	6
23	20	131	5	6
6	39	282	4	3
28	33	306	19	6
34	56	16	3	3
57	51	232	2	4
33	33	68	21	16
21	60	263	6	4
9	31	104	2	2
60	31	123	5	7
38	50	316	8	2
55	56	335	2	3
42	48	176	5	7
59	29	243	5	5
33	54	303	7	6
54	2	359	3	2
53	57	329	8	5
39	10	306	4	6
47	54	201	12	12
32	49	117	6	3
34	35	62	8	7
55	31	307	2	4
25	18	247	11	11
37	53	314	13	12
19	16	330	7	8
58	5	98	5	2
13	15	170	9	10
46	12	116	5	7
10	52	322	8	5
61	56	179	2	3
6	43	271	8	2
56	35	249	5	6
46	30	31	13	10
53	54	7	7	6
49	36	44	17	9
35	52	161	8	3
43	39	221	14	8
40	61	337	5	7
34	23	212	9	5
26	11	118	13	7
20	27	350	15	2
55	49	218	3	5
25	52	318	9	8
49	37	254	14	8
36	37	171	2	4
5	12	51	5	6
15	44	297	6	5
29	37	175	8	9
11	19	183	10	4
60	36	273	6	3
7	36	269	6	2
19	7	320	8	6
58	11	252	6	4
46	57	331	8	8
39	20	180	9	2
16	36	321	14	16
55	21	130	3	4
55	3	290	4	4
51	56	72	2	4
19	23	194	19	16
14	53	221	6	6
27	6	298	7	6
54	44	236	11	6
18	15	106	17	4
57	56	160	2	3
22	39	352	12	10
34	18	50	16	7
54	58	147	2	2
2	13	131	3	2
12	55	247	6	7
54	61	10	3	3
18	7	204	9	3
7	39	305	7	9
6	60	174	2	2
27	28	264	15	5
55	13	177	7	6
49	8	245	7	3
30	19	189	10	7
44	25	45	17	4
4	58	43	6	2
19	10	126	4	3
39	20	96	5	2
15	5	342	2	4
60	16	260	2	3
56	40	90	6	3
53	60	262	3	2
6	28	255	5	2
11	28	312	9	10
36	39	71	11	3
59	29	317	2	3
23	50	245	5	6
34	15	36	6	5
7	27	74	5	4
21	35	154	9	4
39	16	200	6	8
49	33	58	2	3
11	46	184	9	4
51	16	339	5	2
12	6	76	3	3
59	46	318	2	2
52	52	264	9	4
32	22	192	14	5
3	44	334	2	4
47	49	82	3	4
23	22	333	4	2
38	41	73	11	13
54	13	164	11	13
10	38	48	10	7
20	29	191	2	2
15	38	234	14	8
42	26	29	23	4
55	20	123	3	4
60	3	67	2	3
54	32	15	5	7
7	59	338	3	2
40	3	19	3	5
50	38	137	8	4
51	36	138	7	6
5	54	80	7	5
25	49	99	8	9
55	23	180	8	7
17	49	47	6	5
10	45	86	5	7
58	37	19	6	7
10	48	267	9	10
22	47	284	13	15
47	4	332	4	5
7	25	313	8	3
38	14	330	13	14
55	50	341	4	6
58	11	60	7	5
49	56	270	9	7
40	9	207	5	4
37	17	132	2	4
9	35	236	3	4
52	55	312	3	3
18	17	96	6	4
57	60	239	3	2
5	29	300	6	7
37	37	339	29	30
15	30	3	9	7
39	23	306	12	4
9	13	65	3	2
41	60	58	3	2
43	37	190	6	4
43	25	20	3	2
61	22	199	4	3
16	52	27	5	3
53	9	227	10	6
15	4	242	2	2
50	52	282	2	4
2	39	100	2	2
17	13	223	11	4
23	55	92	6	8
57	39	139	7	5
46	14	50	3	4
30	25	238	25	2
11	5	11	6	7
60	33	201	6	6
52	23	344	14	4
16	32	254	13	13
25	18	120	18	3
41	30	163	4	3
29	13	262	4	5
41	42	160	2	2
25	34	316	12	14
13	10	48	4	4
7	30	215	4	3
17	60	180	2	4
43	13	352	8	6
21	10	69	6	4
41	54	70	2	3
60	31	266	4	3
8	14	213	3	3
45	43	118	4	6
47	56	108	2	3
57	23	21	4	3
8	42	76	8	2
21	35	243	18	6
34	54	7	8	6
7	29	117	8	8
40	49	229	11	7
57	59	291	6	7
30	28	336	25	9
44	14	180	14	9
47	25	80	8	4
23	61	11	4	5
59	55	224	6	8
11	44	293	10	4
39	44	341	19	8
49	47	299	13	9
49	21	244	10	3
52	2	142	4	6
48	50	8	16	7
23	15	105	10	12
48	19	322	15	10
19	28	330	17	10
57	58	126	3	2
2	23	296	3	2
52	49	133	4	6
21	8	39	4	4
12	16	178	8	7
18	34	10	10	7
12	17	160	9	9
20	60	25	4	4
15	44	269	4	6
10	16	316	2	3
6	35	203	5	3
39	9	258	11	7
13	35	354	4	4
7	26	285	7	4
18	60	168	4	4
2	60	122	2	4
15	28	188	4	3
26	36	151	8	9
15	36	295	8	9
10	57	339	5	3
34	36	349	23	24
30	51	317	4	3
46	20	92	5	7
3	29	351	4	4
8	9	315	3	5
16	26	230	15	8
19	34	200	21	17
56	18	169	4	4
9	17	10	3	5
29	28	89	23	10
45	51	247	5	6
43	12	222	4	6
8	28	128	7	6
47	61	98	4	5
56	13	244	2	3
40	57	49	2	4
22	33	354	9	3
55	55	34	8	8
23	10	95	5	6
33	60	199	2	2
29	9	212	6	5
24	5	305	4	6
49	14	273	4	5
58	26	52	2	4
25	50	15	2	2
6	2	221	4	2
33	10	68	2	2
49	19	354	7	2
25	45	236	9	10
14	33	243	4	6
10	53	18	3	4
17	4	273	3	3
24	41	93	13	5
42	4	90	2	3
55	55	156	4	3
3	10	119	4	4
58	38	45	5	5
48	44	71	9	7
54	21	304	6	3
36	8	130	9	11
9	8	76	3	5
60	29	130	6	3
43	22	157	2	4
28	43	315	22	16
45	58	166	6	2
37	43	231	11	2
48	23	215	14	16
48	59	77	7	4
2	32	121	3	3
36	57	28	4	2
25	48	75	18	10
36	27	255	5	3
26	3	302	3	4
28	57	209	6	7
39	39	256	2	4
49	3	278	2	4
5	35	21	2	2
11	51	87	11	8
60	61	172	5	4
61	57	283	2	4
55	34	57	9	8
40	8	36	10	3
15	50	139	3	4
53	19	269	8	8
11	5	75	6	4
12	47	235	6	6
54	21	71	2	2
30	56	188	2	3
20	50	258	5	5
15	26	328	14	2
20	8	307	3	2
39	7	243	2	3
31	44	79	3	4
53	7	345	2	2
50	38	264	15	14
51	2	53	2	2
30	7	124	4	6
40	58	206	4	6
54	58	265	6	4
5	44	56	6	5
19	60	314	2	4
37	19	265	11	6
16	44	294	18	11
13	25	288	6	7
33	57	137	5	6
53	26	121	6	5
44	35	46	19	16
27	17	234	8	8
42	17	207	15	15
19	38	58	10	12
55	56	219	2	2
7	2	335	3	4
17	6	64	5	4
36	51	274	13	14
14	32	55	9	8
10	46	71	6	4
8	35	33	7	3
47	59	27	3	3
41	50	303	5	4
11	20	274	11	3
40	49	150	11	9
24	6	128	4	2
56	44	255	2	3
37	40	57	14	11
49	27	103	11	11
22	19	52	6	6
10	33	100	9	10
59	18	126	3	2
2	18	284	3	2
34	30	302	11	3
42	57	336	9	2
3	33	83	3	2
16	55	63	9	5
60	7	204	3	3
43	4	71	2	4
59	7	87	5	7
29	16	175	8	6
52	11	163	11	3
36	59	245	5	4
28	56	284	10	8
49	15	218	17	13
19	34	135	12	13
32	16	282	14	13
44	39	173	22	13
21	48	109	4	5
53	54	139	7	3
60	14	346	2	3
55	54	51	2	2
61	11	30	3	4
4	44	326	6	3
59	11	346	4	5
60	21	262	2	3
49	43	341	4	4
17	28	33	5	6
52	39	90	7	9
53	29	128	13	5
57	56	230	6	2
60	5	9	3	3
14	15	334	9	6
16	40	59	5	2
13	26	23	2	2
26	48	219	9	11
40	4	39	6	5
54	52	145	2	2
38	49	138	5	4
3	53	230	3	2
23	36	288	9	2
14	37	250	2	4
7	41	285	9	6
39	59	327	5	7
17	3	201	4	4
54	49	45	9	2
17	28	260	5	6
42	18	286	14	12
43	47	302	12	13
27	23	5	25	20
45	58	186	4	6
13	53	51	12	7
51	17	359	15	7
15	19	114	12	13
14	56	258	6	5
57	24	315	7	3
44	31	70	3	3
23	22	37	14	8
48	50	276	12	4
14	26	345	5	6
46	52	1	2	4
10	34	319	3	2
24	47	294	3	4
45	15	307	15	10
53	16	48	9	10
31	53	275	10	12
33	58	214	2	4
22	10	234	5	4
12	28	56	11	13
10	53	164	10	3
47	29	310	8	8
60	58	149	6	2
5	52	202	3	5
25	42	75	9	9
2	56	195	4	5
48	7	247	5	3
35	46	71	16	17
52	19	48	2	2
44	51	163	14	10
57	6	241	5	6
7	35	49	6	4
28	38	208	7	4
7	12	107	5	2
15	56	172	9	10
54	38	117	9	11
57	31	104	5	6
59	33	94	3	2
47	61	330	4	5
22	51	293	13	10
50	34	346	9	9
33	27	351	4	6
55	57	210	2	2
60	61	50	3	2
39	11	128	8	5
41	16	85	3	2
17	19	147	19	20
33	31	200	7	9
56	29	60	4	6
20	6	238	3	4
56	23	345	9	3
23	39	345	12	11
45	46	309	16	4
34	13	263	5	3
7	11	249	3	2
13	18	311	15	16
31	54	126	10	9
19	44	283	12	11
43	58	113	3	3
48	56	269	6	8
11	42	193	13	4
40	26	218	2	3
52	22	313	4	2
59	45	2	2	4
45	46	333	19	6
51	38	172	8	8
23	19	268	21	16
52	23	177	11	6
21	34	197	2	3
18	15	88	10	10
47	41	339	13	5
31	47	177	19	12
19	4	286	5	6
28	53	94	3	3
61	24	33	3	3
30	2	252	4	4
35	13	344	3	2
2	18	214	2	2
33	24	72	13	7
27	51	159	11	12
48	9	24	10	9
43	31	103	22	3
23	23	87	13	9
22	16	191	10	8
56	15	157	5	4
35	26	29	10	2
20	30	153	19	18
53	61	53	4	5
13	14	110	14	8
9	3	51	2	3
7	31	258	7	2
59	4	73	6	6
6	24	341	6	5
38	61	237	5	4
44	35	8	4	6
48	49	165	8	5
27	14	37	13	5
24	30	230	8	6
32	14	156	13	6
25	5	214	4	5
6	56	173	2	4
30	34	44	25	17
43	52	271	14	14
37	24	309	4	5
37	21	0	14	9
34	24	29	11	10
23	42	61	24	14
31	29	62	29	12
36	46	77	5	4
61	47	175	3	2
60	29	316	6	8
47	46	242	7	7
25	7	87	7	6
9	7	167	4	4
38	7	222	6	8
27	45	334	10	4
37	43	223	2	2
16	55	39	11	12
42	52	138	11	8
9	58	210	8	9
22	44	328	19	4
48	4	308	5	4
50	47	294	2	3
41	37	7	12	11
48	36	195	7	8
55	21	147	4	6
51	35	234	6	7
19	28	145	19	19
27	48	280	10	10
10	40	324	4	6
12	24	308	9	5
6	33	193	6	7
3	44	247	4	3
52	31	232	5	6
11	29	81	8	7
15	45	53	15	12
6	37	130	8	4
19	38	86	21	18
12	4	15	3	5
22	22	18	4	5
47	24	112	8	7
15	26	88	10	9
31	51	148	2	3
58	14	262	5	3
3	19	291	5	3
16	47	96	17	3
20	52	153	12	6
11	33	245	7	2
26	6	269	5	7
43	37	58	14	8
25	6	257	6	6
44	54	145	12	12
39	20	13	15	14
60	13	235	3	5
13	57	35	2	3
3	37	132	3	3
19	57	197	5	5
44	55	201	7	2
53	58	305	8	8
16	47	358	15	3
61	31	12	2	2
49	29	22	4	4
19	36	274	21	8
44	12	165	2	2
39	33	50	23	6
35	24	288	6	5
45	23	268	9	8
24	44	53	3	4
44	53	109	11	9
17	43	20	14	3
8	12	61	6	2
20	59	0	3	4
15	5	338	7	9
11	16	35	9	9
46	50	197	16	14
30	9	210	7	8
24	15	122	7	8
40	38	163	22	4
11	60	356	4	5
45	23	352	11	7
61	49	333	3	5
2	50	168	3	4
34	54	111	2	4
36	49	148	17	16
29	56	227	10	6
10	5	297	5	7
15	41	257	5	2
27	7	182	6	6
44	47	136	10	10
41	9	180	7	2
19	54	260	10	8
32	13	40	12	13
48	28	65	16	3
26	17	81	9	6
37	48	10	15	2
39	43	353	2	2
29	13	309	9	11
22	60	250	4	2
46	41	285	8	5
43	2	200	2	2
25	21	234	17	18
50	20	236	11	12
26	3	210	3	5
27	30	221	10	12
13	36	288	5	6
9	50	157	5	4
43	3	283	4	4
22	31	295	9	10
25	9	260	5	3
36	48	257	9	7
43	36	284	18	18
46	25	161	5	4
56	13	235	7	4
27	48	50	18	9
5	34	193	6	2
50	26	317	6	8
45	47	280	3	3
28	47	345	15	9
10	29	53	8	6
53	42	184	12	7
51	41	296	12	9
34	55	106	5	7
52	44	227	7	2
53	57	210	2	2
35	35	279	22	22
8	40	251	3	5
25	27	321	20	20
54	52	174	9	9
58	53	9	8	3
36	11	192	5	6
33	18	243	18	5
39	60	167	4	5
13	26	11	12	4
50	25	344	6	6
27	2	125	3	4
5	40	273	7	5
49	19	124	11	12
34	38	28	24	22
3	19	220	4	6
31	32	86	13	15
41	36	292	17	16
23	38	358	25	6
21	28	142	6	5
60	40	224	3	3
6	32	167	2	2
58	5	238	2	4
54	27	317	5	2
49	17	59	8	8
24	20	62	2	2
61	32	120	4	3
48	55	233	7	9
33	49	215	12	12
25	60	151	2	4
7	14	250	8	9
29	51	113	6	7
37	34	29	29	25
10	18	346	11	5
33	15	349	7	8
12	61	315	5	3
24	11	211	13	8
49	57	155	5	4
60	43	209	3	3
54	10	335	9	7
18	16	48	18	20
11	4	41	3	3
51	27	54	14	3
12	30	254	9	11
47	23	319	17	16
52	20	52	8	7
15	4	14	6	5
20	52	62	14	5
34	55	41	11	9
54	22	69	12	3
25	5	175	6	8
33	34	345	18	7
14	28	220	7	3
11	11	22	3	3
48	61	108	2	2
39	6	45	8	8
16	53	10	4	4
17	11	211	12	12
30	2	140	3	5
44	30	161	3	2
9	54	330	6	8
56	9	175	2	4
52	37	73	4	3
26	51	121	8	7
19	27	64	17	3
48	14	325	2	4
33	59	148	4	6
39	11	203	12	9
34	32	236	18	12
20	61	255	4	6
56	3	224	2	3
21	61	101	4	2
23	21	316	7	8
48	51	53	15	7
48	26	292	6	3
50	42	331	7	7
2	25	86	3	2
55	57	51	6	4
50	34	251	16	4
38	27	309	6	6
10	24	272	4	2
23	21	271	13	10
17	17	42	2	3
49	6	339	2	2
39	11	323	12	6
59	11	90	7	6
46	54	249	9	11
55	28	347	5	4
18	35	14	19	15
51	11	162	11	5
35	59	25	5	4
43	25	145	4	3
15	41	254	10	4
31	35	66	19	17
40	14	173	9	8
61	22	15	4	3
39	14	21	6	2
22	57	340	3	5
29	40	123	10	12
7	17	206	5	6
47	52	160	4	4
61	9	250	4	6
56	54	198	10	9
24	11	247	3	5
18	34	194	6	6
40	39	33	8	8
21	39	291	7	9
32	31	257	15	4
30	8	58	10	11
52	55	294	8	8
50	14	219	12	6
33	30	308	21	22
8	58	61	8	2
19	54	44	12	4
60	58	275	4	2
40	14	193	10	4
50	48	327	3	5
43	59	72	4	4
39	11	194	3	4
37	37	109	11	4
60	30	346	6	6
27	27	237	4	3
56	9	229	3	3
35	36	236	14	14
37	44	22	12	8
49	37	205	5	6
41	49	254	5	7
4	53	259	6	7
32	47	183	8	9
27	25	133	8	3
23	19	169	4	5
57	17	3	4	2
31	6	273	5	4
19	55	335	11	9
7	4	98	5	4
12	12	178	4	6
50	5	220	3	3
38	49	308	10	7
61	21	186	2	4
21	15	89	5	4
24	5	349	4	3
26	43	232	20	4
51	2	147	3	2
17	42	244	17	11
31	55	74	2	2
58	24	335	8	8
49	46	61	8	9
24	30	253	9	10
12	43	104	4	5
55	10	176	3	2
18	49	201	6	2
44	23	338	17	12
19	17	4	14	8
24	8	7	4	3
5	34	39	7	5
20	52	265	4	5
49	52	196	4	6
30	21	302	10	6
37	48	310	15	9
3	42	130	3	4
25	4	272	4	2
28	34	89	14	3
24	5	337	7	5
45	8	188	7	6
36	59	122	3	4
41	29	247	24	15
15	54	4	11	8
23	16	274	18	6
26	11	345	6	4
31	31	98	23	20
54	13	327	5	4
10	6	172	4	6
28	12	18	5	3
43	8	345	8	4
55	48	286	11	8
31	19	2	18	18
48	49	45	2	3
7	14	247	8	2
20	14	355	12	7
11	24	214	10	9
5	60	68	4	6
53	14	216	2	4
40	16	292	3	3
6	3	143	2	3
51	23	46	15	4
55	53	300	9	2
59	36	214	2	4
35	46	118	13	12
2	32	131	2	4
31	47	314	15	12
15	51	142	4	4
49	36	260	13	3
41	48	16	3	3
44	51	166	9	9
35	11	124	2	3
57	46	282	4	5
53	9	49	2	4
14	60	202	4	2
3	16	95	3	4
53	3	294	4	3
21	38	207	14	12
13	6	334	2	4
5	11	165	7	2
33	34	182	4	6
3	60	196	5	6
41	55	69	3	4
37	3	349	2	4
27	44	89	4	5
56	31	327	8	7
28	39	75	14	8
5	4	327	3	5
11	22	51	10	9
28	37	195	29	21
53	25	152	8	4
10	26	331	4	6
56	19	88	6	4
28	8	177	2	3
28	48	7	16	18
28	40	357	11	7
9	31	8	9	6
36	56	21	10	9
46	42	10	7	7
50	28	179	4	5
53	27	214	7	8
56	40	120	5	7
21	49	56	10	4
26	38	268	16	16
6	20	301	3	2
41	8	116	9	8
34	31	236	21	20
19	17	183	4	4
54	58	237	4	2
36	50	91	9	6
50	28	112	10	11
20	33	116	9	3
50	17	133	10	7
17	41	351	9	7
24	26	53	24	22
28	46	92	14	9
53	9	296	6	2
36	26	153	17	12
14	41	98	14	11
41	10	216	8	8
43	42	8	15	5
3	18	328	5	2
22	8	203	4	4
49	30	135	11	8
59	35	0	3	4
26	6	285	7	6
16	21	180	4	5
37	55	63	9	2
15	25	327	12	3
16	33	105	9	11
45	18	21	19	6
44	4	230	2	2
52	59	124	2	2
60	9	121	4	4
13	8	238	6	6
46	6	127	8	10
17	15	58	14	9
55	32	134	3	3
32	47	282	18	3
8	15	111	9	3
23	3	296	3	4
53	7	227	2	4
31	19	40	11	13
26	28	133	18	18
19	18	214	13	15
6	57	85	2	3
51	31	177	3	4
48	36	215	14	2
39	8	313	10	4
42	11	235	3	5
21	45	43	2	4
22	16	319	8	7
19	37	260	6	6
19	17	268	8	7
55	46	294	7	7
28	23	91	9	9
18	46	72	2	2
30	34	171	4	6
30	13	90	11	2
38	22	186	14	4
55	36	155	3	5
12	35	20	13	2
15	25	323	14	13
12	56	230	10	8
21	57	338	2	4
60	54	351	4	6
50	37	36	7	6
19	56	335	5	6
50	28	127	15	4
18	53	225	10	5
42	61	309	5	7
14	42	146	10	4
25	20	4	7	3
53	17	172	13	4
36	3	333	5	2
50	48	308	3	5
41	51	149	12	5
28	26	93	9	2
60	26	230	5	2
22	26	121	24	19
4	23	252	3	5
61	33	29	4	6
